"Time","F1","F2","F3",
0.5,1,1,1,
0.51,1,1,1,
0.52,1,1,1,
0.53,1,1,1,
0.54,1,1,1,
0.55,1,1,1,
0.56,1,1,1,
0.57,1,1,1,
0.58,1,1,1,
0.59,1,1,1,
0.6,1,1,1,
0.61,3,1,1,
0.62,3,1,1,
0.63,3,1,1,
0.64,3,1,1,
0.65,3,1,1,
0.66,3,1,1,
0.67,3,1,1,
0.68,3,1,1,
0.69,3,1,1,
0.7,3,1,1,
0.71,11,1,1,
0.72,11,1,1,
0.73,11,1,1,
0.74,11,1,1,
0.75,11,1,1,
0.76,11,1,1,
0.77,11,1,1,
0.78,11,1,1,
0.79,11,1,1,
0.8,11,1,1,
0.81,43,1,1,
0.82,43,1,1,
0.83,43,1,1,
0.84,43,1,1,
0.85,43,1,1,
0.86,43,1,1,
0.87,43,1,1,
0.88,43,1,1,
0.89,43,1,1,
0.9,43,1,1,
0.91,171,1,1,
0.92,171,1,1,
0.93,171,1,1,
0.94,171,1,1,
0.95,171,1,1,
0.96,171,1,1,
0.97,171,1,1,
0.98,171,1,1,
0.99,171,1,1,
1,171,1,1,
1.01,171,1,1,
1.02,142,1,1,
1.03,142,1,1,
1.04,142,1,1,
1.05,142,1,1,
1.06,142,1,1,
1.07,142,1,1,
1.08,142,1,1,
1.09,142,1,1,
1.1,142,1,1,
1.11,142,1,1,
1.12,142,1,1,
1.13,142,1,1,
1.14,72,1,1,
1.15,72,1,1,
1.16,72,1,1,
1.17,72,1,1,
1.18,72,1,1,
1.19,72,1,1,
1.2,72,1,1,
1.21,72,1,1,
1.22,72,1,1,
1.23,72,1,1,
1.24,72,1,1,
1.25,73,1,1,
1.26,73,1,1,
1.27,73,1,1,
1.28,73,1,1,
1.29,73,1,1,
1.3,73,1,1,
1.31,73,1,1,
1.32,73,1,1,
1.33,73,1,1,
1.34,73,1,1,
1.35,75,1,1,
1.36,75,1,1,
1.37,75,1,1,
1.38,75,1,1,
1.39,75,1,1,
1.4,75,1,1,
1.41,75,1,1,
1.42,75,1,1,
1.43,75,1,1,
1.44,75,1,1,
1.45,77,1,1,
1.46,77,1,1,
1.47,77,1,1,
1.48,77,1,1,
1.49,77,1,1,
1.5,77,1,1,
1.51,77,1,1,
1.52,77,1,1,
1.53,77,1,1,
1.54,77,1,1,
1.55,79,1,1,
1.56,79,1,1,
1.57,79,1,1,
1.58,79,1,1,
1.59,79,1,1,
1.6,79,1,1,
1.61,79,1,1,
1.62,79,1,1,
1.63,79,1,1,
1.64,79,1,1,
1.65,81,1,1,
1.66,81,1,1,
1.67,81,1,1,
1.68,81,1,1,
1.69,81,1,1,
1.7,81,1,1,
1.71,81,1,1,
1.72,81,1,1,
1.73,81,1,1,
1.74,81,1,1,
1.75,83,1,1,
1.76,83,1,1,
1.77,83,1,1,
1.78,83,1,1,
1.79,83,1,1,
1.8,83,1,1,
1.81,83,1,1,
1.82,83,1,1,
1.83,83,1,1,
1.84,83,1,1,
1.85,85,1,1,
1.86,85,1,1,
1.87,85,1,1,
1.88,85,1,1,
1.89,85,1,1,
1.9,85,1,1,
1.91,85,1,1,
1.92,85,1,1,
1.93,85,1,1,
1.94,85,1,1,
1.95,87,1,1,
1.96,87,1,1,
1.97,87,1,1,
1.98,87,1,1,
1.99,87,1,1,
2,87,1,1,
2.01,87,1,1,
2.02,87,1,1,
2.03,87,1,1,
2.04,87,1,1,
2.05,89,1,1,
2.06,89,1,1,
2.07,89,1,1,
2.08,89,1,1,
2.09,89,1,1,
2.1,89,1,1,
2.11,89,1,1,
2.12,89,1,1,
2.13,89,1,1,
2.14,89,1,1,
2.15,91,1,1,
2.16,91,1,1,
2.17,91,1,1,
2.18,91,1,1,
2.19,91,1,1,
2.2,91,1,1,
2.21,91,1,1,
2.22,91,1,1,
2.23,91,1,1,
2.24,91,1,1,
2.25,93,1,1,
2.26,93,1,1,
2.27,93,1,1,
2.28,93,1,1,
2.29,93,1,1,
2.3,93,1,1,
2.31,93,1,1,
2.32,93,1,1,
2.33,93,1,1,
2.34,93,1,1,
2.35,95,1,1,
2.36,95,1,1,
2.37,95,1,1,
2.38,95,1,1,
2.39,95,1,1,
2.4,95,1,1,
2.41,95,1,1,
2.42,95,1,1,
2.43,95,1,1,
2.44,95,1,1,
2.45,97,1,1,
2.46,97,1,1,
2.47,97,1,1,
2.48,97,1,1,
2.49,97,1,1,
2.5,97,1,1,
2.51,97,1,1,
2.52,97,1,1,
2.53,97,1,1,
2.54,97,1,1,
2.55,99,1,1,
2.56,99,1,1,
2.57,99,1,1,
2.58,99,1,1,
2.59,99,1,1,
2.6,99,1,1,
2.61,99,1,1,
2.62,99,1,1,
2.63,99,1,1,
2.64,99,1,1,
2.65,101,1,1,
2.66,101,1,1,
2.67,101,1,1,
2.68,101,1,1,
2.69,101,1,1,
2.7,101,1,1,
2.71,101,1,1,
2.72,101,1,1,
2.73,101,1,1,
2.74,101,1,1,
2.75,101,1,1,
2.76,103,1,1,
2.77,103,1,1,
2.78,103,1,1,
2.79,103,1,1,
2.8,103,1,1,
2.81,103,1,1,
2.82,103,1,1,
2.83,103,1,1,
2.84,103,1,1,
2.85,103,1,1,
2.86,103,1,1,
2.87,105,1,1,
2.88,105,1,1,
2.89,105,1,1,
2.9,105,1,1,
2.91,105,1,1,
2.92,105,1,1,
2.93,105,1,1,
2.94,105,1,1,
2.95,105,1,1,
2.96,105,1,1,
2.97,107,1,1,
2.98,107,1,1,
2.99,107,1,1,
3,107,1,1,
3.01,107,1,1,
3.02,107,1,1,
3.03,107,1,1,
3.04,107,1,1,
3.05,107,1,1,
3.06,107,1,1,
3.07,107,1,1,
3.08,109,1,1,
3.09,109,1,1,
3.1,109,1,1,
3.11,109,1,1,
3.12,109,1,1,
3.13,109,1,1,
3.14,109,1,1,
3.15,109,1,1,
3.16,109,1,1,
3.17,109,1,1,
3.18,109,1,1,
3.19,111,1,1,
3.2,111,1,1,
3.21,111,1,1,
3.22,111,1,1,
3.23,111,1,1,
3.24,111,1,1,
3.25,111,1,1,
3.26,111,1,1,
3.27,111,1,1,
3.28,111,1,1,
3.29,111,1,1,
3.3,55,1,1,
3.31,55,1,1,
3.32,55,1,1,
3.33,55,1,1,
3.34,55,1,1,
3.35,55,1,1,
3.36,55,1,1,
3.37,55,1,1,
3.38,55,1,1,
3.39,55,1,1,
3.4,56,1,1,
3.41,56,1,1,
3.42,56,1,1,
3.43,56,1,1,
3.44,56,1,1,
3.45,56,1,1,
3.46,56,1,1,
3.47,56,1,1,
3.48,56,1,1,
3.49,56,1,1,
3.5,58,1,1,
3.51,58,1,1,
3.52,58,1,1,
3.53,58,1,1,
3.54,58,1,1,
3.55,58,1,1,
3.56,58,1,1,
3.57,58,1,1,
3.58,58,1,1,
3.59,58,1,1,
3.6,59,1,1,
3.61,59,1,1,
3.62,59,1,1,
3.63,59,1,1,
3.64,59,1,1,
3.65,59,1,1,
3.66,59,1,1,
3.67,59,1,1,
3.68,59,1,1,
3.69,59,1,1,
3.7,30,1,1,
3.71,30,1,1,
3.72,30,1,1,
3.73,30,1,1,
3.74,30,1,1,
3.75,30,1,1,
3.76,30,1,1,
3.77,30,1,1,
3.78,30,1,1,
3.79,30,1,1,
3.8,31,1,1,
3.81,31,1,1,
3.82,31,1,1,
3.83,31,1,1,
3.84,31,1,1,
3.85,31,1,1,
3.86,31,1,1,
3.87,31,1,1,
3.88,31,1,1,
3.89,31,1,1,
3.9,32,1,1,
3.91,32,1,1,
3.92,32,1,1,
3.93,32,1,1,
3.94,32,1,1,
3.95,32,1,1,
3.96,32,1,1,
3.97,32,1,1,
3.98,32,1,1,
3.99,32,1,1,
4,16,1,1,
4.01,16,1,1,
4.02,16,1,1,
4.03,16,1,1,
4.04,16,1,1,
4.05,16,1,1,
4.06,16,1,1,
4.07,16,1,1,
4.08,16,1,1,
4.09,16,1,1,
4.1,17,1,1,
4.11,17,1,1,
4.12,17,1,1,
4.13,17,1,1,
4.14,17,1,1,
4.15,17,1,1,
4.16,17,1,1,
4.17,17,1,1,
4.18,17,1,1,
4.19,17,1,1,
4.2,17,1,1,
4.21,17,1,1,
4.22,17,1,1,
4.23,17,1,1,
4.24,17,1,1,
4.25,17,1,1,
4.26,17,1,1,
4.27,17,1,1,
4.28,17,1,1,
4.29,17,1,1,
4.3,9,1,1,
4.31,9,1,1,
4.32,9,1,1,
4.33,9,1,1,
4.34,9,1,1,
4.35,9,1,1,
4.36,9,1,1,
4.37,9,1,1,
4.38,9,1,1,
4.39,9,1,1,
4.4,10,1,1,
4.41,10,1,1,
4.42,10,1,1,
4.43,10,1,1,
4.44,10,1,1,
4.45,10,1,1,
4.46,10,1,1,
4.47,10,1,1,
4.48,10,1,1,
4.49,10,1,1,
4.5,11,1,1,
4.51,11,1,1,
4.52,11,1,1,
4.53,11,1,1,
4.54,11,1,1,
4.55,11,1,1,
4.56,11,1,1,
4.57,11,1,1,
4.58,11,1,1,
4.59,11,1,1,
4.6,13,1,1,
4.61,13,1,1,
4.62,13,1,1,
4.63,13,1,1,
4.64,13,1,1,
4.65,13,1,1,
4.66,13,1,1,
4.67,13,1,1,
4.68,13,1,1,
4.69,13,1,1,
4.7,15,1,1,
4.71,15,1,1,
4.72,15,1,1,
4.73,15,1,1,
4.74,15,1,1,
4.75,15,1,1,
4.76,15,1,1,
4.77,15,1,1,
4.78,15,1,1,
4.79,15,1,1,
4.8,17,1,1,
4.81,17,1,1,
4.82,17,1,1,
4.83,17,1,1,
4.84,17,1,1,
4.85,17,1,1,
4.86,17,1,1,
4.87,17,1,1,
4.88,17,1,1,
4.89,17,1,1,
4.9,8,1,1,
4.91,8,1,1,
4.92,8,1,1,
4.93,8,1,1,
4.94,8,1,1,
4.95,8,1,1,
4.96,8,1,1,
4.97,8,1,1,
4.98,8,1,1,
4.99,8,1,1,
5,10,1,1,
5.01,10,1,1,
5.02,10,1,1,
5.03,10,1,1,
5.04,10,1,1,
5.05,10,1,1,
5.06,10,1,1,
5.07,10,1,1,
5.08,10,1,1,
5.09,10,1,1,
5.1,11,1,1,
5.11,11,1,1,
5.12,11,1,1,
5.13,11,1,1,
5.14,11,1,1,
5.15,11,1,1,
5.16,11,1,1,
5.17,11,1,1,
5.18,11,1,1,
5.19,11,1,1,
5.2,13,1,1,
5.21,13,1,1,
5.22,13,1,1,
5.23,13,1,1,
5.24,13,1,1,
5.25,13,1,1,
5.26,13,1,1,
5.27,13,1,1,
5.28,13,1,1,
5.29,13,1,1,
5.3,15,1,1,
5.31,15,1,1,
5.32,15,1,1,
5.33,15,1,1,
5.34,15,1,1,
5.35,15,1,1,
5.36,15,1,1,
5.37,15,1,1,
5.38,15,1,1,
5.39,15,1,1,
5.4,16,1,1,
5.41,16,1,1,
5.42,16,1,1,
5.43,16,1,1,
5.44,16,1,1,
5.45,16,1,1,
5.46,16,1,1,
5.47,16,1,1,
5.48,16,1,1,
5.49,16,1,1,
5.5,8,1,1,
5.51,8,1,1,
5.52,8,1,1,
5.53,8,1,1,
5.54,8,1,1,
5.55,8,1,1,
5.56,8,1,1,
5.57,8,1,1,
5.58,8,1,1,
5.59,8,1,1,
5.6,10,1,1,
5.61,10,1,1,
5.62,10,1,1,
5.63,10,1,1,
5.64,10,1,1,
5.65,10,1,1,
5.66,10,1,1,
5.67,10,1,1,
5.68,10,1,1,
5.69,10,1,1,
5.7,12,1,1,
5.71,12,1,1,
5.72,12,1,1,
5.73,12,1,1,
5.74,12,1,1,
5.75,12,1,1,
5.76,12,1,1,
5.77,12,1,1,
5.78,12,1,1,
5.79,12,1,1,
5.8,13,1,1,
5.81,13,1,1,
5.82,13,1,1,
5.83,13,1,1,
5.84,13,1,1,
5.85,13,1,1,
5.86,13,1,1,
5.87,13,1,1,
5.88,13,1,1,
5.89,13,1,1,
5.9,15,1,1,
5.91,15,1,1,
5.92,15,1,1,
5.93,15,1,1,
5.94,15,1,1,
5.95,15,1,1,
5.96,15,1,1,
5.97,15,1,1,
5.98,15,1,1,
5.99,15,1,1,
6,16,1,1,
6.01,16,1,1,
6.02,16,1,1,
6.03,16,1,1,
6.04,16,1,1,
6.05,16,1,1,
6.06,16,1,1,
6.07,16,1,1,
6.08,16,1,1,
6.09,16,1,1,
6.1,8,1,1,
6.11,8,1,1,
6.12,8,1,1,
6.13,8,1,1,
6.14,8,1,1,
6.15,8,1,1,
6.16,8,1,1,
6.17,8,1,1,
6.18,8,1,1,
6.19,8,1,1,
6.2,10,1,1,
6.21,10,1,1,
6.22,10,1,1,
6.23,10,1,1,
6.24,10,1,1,
6.25,10,1,1,
6.26,10,1,1,
6.27,10,1,1,
6.28,10,1,1,
6.29,10,1,1,
6.3,12,1,1,
6.31,12,1,1,
6.32,12,1,1,
6.33,12,1,1,
6.34,12,1,1,
6.35,12,1,1,
6.36,12,1,1,
6.37,12,1,1,
6.38,12,1,1,
6.39,12,1,1,
6.4,14,1,1,
6.41,14,1,1,
6.42,14,1,1,
6.43,14,1,1,
6.44,14,1,1,
6.45,14,1,1,
6.46,14,1,1,
6.47,14,1,1,
6.48,14,1,1,
6.49,14,1,1,
6.5,16,1,1,
6.51,16,1,1,
6.52,16,1,1,
6.53,16,1,1,
6.54,16,1,1,
6.55,16,1,1,
6.56,16,1,1,
6.57,16,1,1,
6.58,16,1,1,
6.59,16,1,1,
6.6,16,1,1,
6.61,16,1,1,
6.62,16,1,1,
6.63,16,1,1,
6.64,16,1,1,
6.65,16,1,1,
6.66,16,1,1,
6.67,16,1,1,
6.68,16,1,1,
6.69,16,1,1,
6.7,8,1,1,
6.71,8,1,1,
6.72,8,1,1,
6.73,8,1,1,
6.74,8,1,1,
6.75,8,1,1,
6.76,8,1,1,
6.77,8,1,1,
6.78,8,1,1,
6.79,8,1,1,
6.8,10,1,1,
6.81,10,1,1,
6.82,10,1,1,
6.83,10,1,1,
6.84,10,1,1,
6.85,10,1,1,
6.86,10,1,1,
6.87,10,1,1,
6.88,10,1,1,
6.89,10,1,1,
6.9,11,1,1,
6.91,11,1,1,
6.92,11,1,1,
6.93,11,1,1,
6.94,11,1,1,
6.95,11,1,1,
6.96,11,1,1,
6.97,11,1,1,
6.98,11,1,1,
6.99,11,1,1,
7,13,1,1,
7.01,13,1,1,
7.02,13,1,1,
7.03,13,1,1,
7.04,13,1,1,
7.05,13,1,1,
7.06,13,1,1,
7.07,13,1,1,
7.08,13,1,1,
7.09,13,1,1,
7.1,15,1,1,
7.11,15,1,1,
7.12,15,1,1,
7.13,15,1,1,
7.14,15,1,1,
7.15,15,1,1,
7.16,15,1,1,
7.17,15,1,1,
7.18,15,1,1,
7.19,15,1,1,
7.2,16,1,1,
7.21,16,1,1,
7.22,16,1,1,
7.23,16,1,1,
7.24,16,1,1,
7.25,16,1,1,
7.26,16,1,1,
7.27,16,1,1,
7.28,16,1,1,
7.29,16,1,1,
7.3,8,1,1,
7.31,8,1,1,
7.32,8,1,1,
7.33,8,1,1,
7.34,8,1,1,
7.35,8,1,1,
7.36,8,1,1,
7.37,8,1,1,
7.38,8,1,1,
7.39,8,1,1,
7.4,10,1,1,
7.41,10,1,1,
7.42,10,1,1,
7.43,10,1,1,
7.44,10,1,1,
7.45,10,1,1,
7.46,10,1,1,
7.47,10,1,1,
7.48,10,1,1,
7.49,10,1,1,
7.5,12,1,1,
7.51,12,1,1,
7.52,12,1,1,
7.53,12,1,1,
7.54,12,1,1,
7.55,12,1,1,
7.56,12,1,1,
7.57,12,1,1,
7.58,12,1,1,
7.59,12,1,1,
7.6,14,1,1,
7.61,14,1,1,
7.62,14,1,1,
7.63,14,1,1,
7.64,14,1,1,
7.65,14,1,1,
7.66,14,1,1,
7.67,14,1,1,
7.68,14,1,1,
7.69,14,1,1,
7.7,16,1,1,
7.71,16,1,1,
7.72,16,1,1,
7.73,16,1,1,
7.74,16,1,1,
7.75,16,1,1,
7.76,16,1,1,
7.77,16,1,1,
7.78,16,1,1,
7.79,16,1,1,
7.8,16,1,1,
7.81,16,1,1,
7.82,16,1,1,
7.83,16,1,1,
7.84,16,1,1,
7.85,16,1,1,
7.86,16,1,1,
7.87,16,1,1,
7.88,16,1,1,
7.89,16,1,1,
7.9,8,1,1,
7.91,8,1,1,
7.92,8,1,1,
7.93,8,1,1,
7.94,8,1,1,
7.95,8,1,1,
7.96,8,1,1,
7.97,8,1,1,
7.98,8,1,1,
7.99,8,1,1,
8,10,1,1,
8.01,10,1,1,
8.02,10,1,1,
8.03,10,1,1,
8.04,10,1,1,
8.05,10,1,1,
8.06,10,1,1,
8.07,10,1,1,
8.08,10,1,1,
8.09,10,1,1,
8.1,11,1,1,
8.11,11,1,1,
8.12,11,1,1,
8.13,11,1,1,
8.14,11,1,1,
8.15,11,1,1,
8.16,11,1,1,
8.17,11,1,1,
8.18,11,1,1,
8.19,11,1,1,
8.2,13,1,1,
8.21,13,1,1,
8.22,13,1,1,
8.23,13,1,1,
8.24,13,1,1,
8.25,13,1,1,
8.26,13,1,1,
8.27,13,1,1,
8.28,13,1,1,
8.29,13,1,1,
8.3,15,1,1,
8.31,15,1,1,
8.32,15,1,1,
8.33,15,1,1,
8.34,15,1,1,
8.35,15,1,1,
8.36,15,1,1,
8.37,15,1,1,
8.38,15,1,1,
8.39,15,1,1,
8.4,16,1,1,
8.41,16,1,1,
8.42,16,1,1,
8.43,16,1,1,
8.44,16,1,1,
8.45,16,1,1,
8.46,16,1,1,
8.47,16,1,1,
8.48,16,1,1,
8.49,16,1,1,
8.5,8,1,1,
8.51,8,1,1,
8.52,8,1,1,
8.53,8,1,1,
8.54,8,1,1,
8.55,8,1,1,
8.56,8,1,1,
8.57,8,1,1,
8.58,8,1,1,
8.59,8,1,1,
8.6,10,1,1,
8.61,10,1,1,
8.62,10,1,1,
8.63,10,1,1,
8.64,10,1,1,
8.65,10,1,1,
8.66,10,1,1,
8.67,10,1,1,
8.68,10,1,1,
8.69,10,1,1,
8.7,12,1,1,
8.71,12,1,1,
8.72,12,1,1,
8.73,12,1,1,
8.74,12,1,1,
8.75,12,1,1,
8.76,12,1,1,
8.77,12,1,1,
8.78,12,1,1,
8.79,12,1,1,
8.8,14,1,1,
8.81,14,1,1,
8.82,14,1,1,
8.83,14,1,1,
8.84,14,1,1,
8.85,14,1,1,
8.86,14,1,1,
8.87,14,1,1,
8.88,14,1,1,
8.89,14,1,1,
8.9,15,1,1,
8.91,15,1,1,
8.92,15,1,1,
8.93,15,1,1,
8.94,15,1,1,
8.95,15,1,1,
8.96,15,1,1,
8.97,15,1,1,
8.98,15,1,1,
8.99,15,1,1,
9,16,1,1,
9.01,16,1,1,
9.02,16,1,1,
9.03,16,1,1,
9.04,16,1,1,
9.05,16,1,1,
9.06,16,1,1,
9.07,16,1,1,
9.08,16,1,1,
9.09,16,1,1,
9.1,8,1,1,
9.11,8,1,1,
9.12,8,1,1,
9.13,8,1,1,
9.14,8,1,1,
9.15,8,1,1,
9.16,8,1,1,
9.17,8,1,1,
9.18,8,1,1,
9.19,8,1,1,
9.2,10,1,1,
9.21,10,1,1,
9.22,10,1,1,
9.23,10,1,1,
9.24,10,1,1,
9.25,10,1,1,
9.26,10,1,1,
9.27,10,1,1,
9.28,10,1,1,
9.29,10,1,1,
9.3,12,1,1,
9.31,12,1,1,
9.32,12,1,1,
9.33,12,1,1,
9.34,12,1,1,
9.35,12,1,1,
9.36,12,1,1,
9.37,12,1,1,
9.38,12,1,1,
9.39,12,1,1,
9.4,13,1,1,
9.41,13,1,1,
9.42,13,1,1,
9.43,13,1,1,
9.44,13,1,1,
9.45,13,1,1,
9.46,13,1,1,
9.47,13,1,1,
9.48,13,1,1,
9.49,13,1,1,
9.5,15,1,1,
9.51,15,1,1,
9.52,15,1,1,
9.53,15,1,1,
9.54,15,1,1,
9.55,15,1,1,
9.56,15,1,1,
9.57,15,1,1,
9.58,15,1,1,
9.59,15,1,1,
9.6,16,1,1,
9.61,16,1,1,
9.62,16,1,1,
9.63,16,1,1,
9.64,16,1,1,
9.65,16,1,1,
9.66,16,1,1,
9.67,16,1,1,
9.68,16,1,1,
9.69,16,1,1,
9.7,8,1,1,
9.71,8,1,1,
9.72,8,1,1,
9.73,8,1,1,
9.74,8,1,1,
9.75,8,1,1,
9.76,8,1,1,
9.77,8,1,1,
9.78,8,1,1,
9.79,8,1,1,
9.8,10,1,1,
9.81,10,1,1,
9.82,10,1,1,
9.83,10,1,1,
9.84,10,1,1,
9.85,10,1,1,
9.86,10,1,1,
9.87,10,1,1,
9.88,10,1,1,
9.89,10,1,1,
9.9,12,1,1,
9.91,12,1,1,
9.92,12,1,1,
9.93,12,1,1,
9.94,12,1,1,
9.95,12,1,1,
9.96,12,1,1,
9.97,12,1,1,
9.98,12,1,1,
9.99,12,1,1,
10,14,1,1,
10.01,14,1,1,
10.02,14,1,1,
10.03,14,1,1,
10.04,14,1,1,
10.05,14,1,1,
10.06,14,3,1,
10.07,14,3,1,
10.08,14,3,1,
10.09,14,3,1,
10.1,16,3,1,
10.11,16,3,1,
10.12,16,11,1,
10.13,16,11,1,
10.14,16,11,1,
10.15,16,11,1,
10.16,16,11,1,
10.17,16,11,1,
10.18,16,43,1,
10.19,16,43,1,
10.2,16,43,1,
10.21,8,43,1,
10.22,10,43,1,
10.23,10,43,1,
10.24,10,171,1,
10.25,10,171,1,
10.26,10,171,1,
10.27,10,171,1,
10.28,10,171,1,
10.29,10,171,1,
10.3,10,171,1,
10.31,10,1,1,
10.32,12,1,1,
10.33,12,1,1,
10.34,12,1,1,
10.35,12,1,1,
10.36,12,1,1,
10.37,12,2,1,
10.38,12,2,1,
10.39,12,2,1,
10.4,12,2,1,
10.41,12,2,1,
10.42,14,2,1,
10.43,14,2,1,
10.44,14,4,1,
10.45,14,4,1,
10.46,14,4,1,
10.47,14,4,1,
10.48,14,4,1,
10.49,14,4,1,
10.5,14,8,1,
10.51,14,8,1,
10.52,15,8,1,
10.53,15,8,1,
10.54,15,8,1,
10.55,15,8,1,
10.56,15,14,1,
10.57,15,14,1,
10.58,15,14,1,
10.59,15,14,1,
10.6,15,14,1,
10.61,15,14,1,
10.62,17,28,1,
10.63,17,28,1,
10.64,17,28,1,
10.65,17,28,1,
10.66,17,28,1,
10.67,17,28,1,
10.68,17,56,1,
10.69,17,56,1,
10.7,17,56,1,
10.71,17,56,1,
10.72,19,56,1,
10.73,19,56,1,
10.74,19,194,1,
10.75,19,194,1,
10.76,19,194,1,
10.77,19,194,1,
10.78,19,194,1,
10.79,19,194,1,
10.8,19,194,1,
10.81,19,1,1,
10.82,21,1,1,
10.83,21,1,1,
10.84,21,1,1,
10.85,21,1,1,
10.86,21,1,1,
10.87,21,2,1,
10.88,21,2,1,
10.89,21,2,1,
10.9,21,2,1,
10.91,21,2,1,
10.92,23,2,1,
10.93,23,4,1,
10.94,23,4,1,
10.95,23,4,1,
10.96,23,4,1,
10.97,23,4,1,
10.98,23,4,1,
10.99,23,8,1,
11,23,8,1,
11.01,23,8,1,
11.02,23,8,1,
11.03,25,8,1,
11.04,25,8,1,
11.05,25,14,1,
11.06,25,14,1,
11.07,25,14,1,
11.08,25,14,1,
11.09,25,14,1,
11.1,25,14,1,
11.11,25,28,1,
11.12,25,28,1,
11.13,27,28,1,
11.14,27,28,1,
11.15,27,28,1,
11.16,27,28,1,
11.17,27,71,1,
11.18,27,71,1,
11.19,27,71,1,
11.2,27,71,1,
11.21,27,71,1,
11.22,27,71,1,
11.23,29,73,1,
11.24,29,73,1,
11.25,29,73,1,
11.26,29,73,1,
11.27,29,73,1,
11.28,29,73,1,
11.29,29,73,1,
11.3,29,75,1,
11.31,29,75,1,
11.32,29,75,1,
11.33,29,75,1,
11.34,30,75,1,
11.35,30,75,1,
11.36,30,75,1,
11.37,30,75,1,
11.38,30,75,1,
11.39,30,75,1,
11.4,30,75,1,
11.41,30,75,1,
11.42,30,1,1,
11.43,30,1,1,
11.44,31,1,1,
11.45,31,1,1,
11.46,31,1,1,
11.47,31,1,1,
11.48,31,2,1,
11.49,31,2,1,
11.5,31,2,1,
11.51,31,2,1,
11.52,31,2,1,
11.53,31,2,1,
11.54,33,4,1,
11.55,33,4,1,
11.56,33,4,1,
11.57,33,4,1,
11.58,33,4,1,
11.59,33,4,1,
11.6,33,8,1,
11.61,33,8,1,
11.62,33,8,1,
11.63,33,8,1,
11.64,35,8,1,
11.65,35,8,1,
11.66,35,16,1,
11.67,35,16,1,
11.68,35,16,1,
11.69,35,16,1,
11.7,35,16,1,
11.71,35,16,1,
11.72,35,32,1,
11.73,35,32,1,
11.74,37,32,1,
11.75,37,32,1,
11.76,37,32,1,
11.77,37,32,1,
11.78,37,37,1,
11.79,37,37,1,
11.8,37,37,1,
11.81,37,37,1,
11.82,37,37,1,
11.83,37,37,1,
11.84,39,38,1,
11.85,39,38,1,
11.86,39,38,1,
11.87,39,38,1,
11.88,39,38,1,
11.89,39,38,1,
11.9,39,40,1,
11.91,39,40,1,
11.92,39,40,1,
11.93,39,40,1,
11.94,41,40,1,
11.95,41,40,1,
11.96,41,41,1,
11.97,41,41,1,
11.98,41,41,1,
11.99,41,41,1,
12,41,41,1,
12.01,41,41,1,
12.02,41,1,1,
12.03,41,1,1,
12.04,42,1,1,
12.05,42,1,1,
12.06,42,1,1,
12.07,42,1,1,
12.08,42,2,1,
12.09,42,2,1,
12.1,42,2,1,
12.11,42,2,1,
12.12,42,2,1,
12.13,42,2,1,
12.14,44,4,1,
12.15,44,4,1,
12.16,44,4,1,
12.17,44,4,1,
12.18,44,4,1,
12.19,44,4,1,
12.2,44,8,1,
12.21,44,8,1,
12.22,44,8,1,
12.23,44,8,1,
12.24,46,8,1,
12.25,46,8,1,
12.26,46,16,1,
12.27,46,16,1,
12.28,46,16,1,
12.29,46,16,1,
12.3,46,16,1,
12.31,46,16,1,
12.32,46,21,1,
12.33,46,21,1,
12.34,48,21,1,
12.35,48,21,1,
12.36,48,21,1,
12.37,48,21,1,
12.38,48,22,1,
12.39,48,22,1,
12.4,48,22,1,
12.41,48,22,1,
12.42,48,22,1,
12.43,48,22,1,
12.44,50,24,1,
12.45,50,24,1,
12.46,50,24,1,
12.47,50,24,1,
12.48,50,24,1,
12.49,50,24,1,
12.5,50,26,1,
12.51,50,26,1,
12.52,50,26,1,
12.53,50,26,1,
12.54,52,26,1,
12.55,52,26,1,
12.56,52,27,1,
12.57,52,27,1,
12.58,52,27,1,
12.59,52,27,1,
12.6,52,27,1,
12.61,52,27,1,
12.62,52,1,1,
12.63,52,1,1,
12.64,54,1,1,
12.65,54,1,1,
12.66,54,1,1,
12.67,54,1,1,
12.68,54,2,1,
12.69,54,2,1,
12.7,54,2,1,
12.71,54,2,1,
12.72,54,2,1,
12.73,54,2,1,
12.74,56,4,1,
12.75,56,4,1,
12.76,56,4,1,
12.77,56,4,1,
12.78,56,4,1,
12.79,56,4,1,
12.8,56,8,1,
12.81,56,8,1,
12.82,56,8,1,
12.83,56,8,1,
12.84,58,8,1,
12.85,58,8,1,
12.86,58,12,1,
12.87,58,12,1,
12.88,58,12,1,
12.89,58,12,1,
12.9,58,12,1,
12.91,58,12,1,
12.92,58,13,1,
12.93,58,13,1,
12.94,60,13,1,
12.95,60,13,1,
12.96,60,13,1,
12.97,60,13,1,
12.98,60,15,1,
12.99,60,15,1,
13,60,15,1,
13.01,60,15,1,
13.02,60,15,1,
13.03,60,15,1,
13.04,62,17,1,
13.05,62,17,1,
13.06,62,17,1,
13.07,62,17,1,
13.08,62,17,1,
13.09,62,17,1,
13.1,62,19,1,
13.11,62,19,1,
13.12,62,19,1,
13.13,62,19,1,
13.14,64,19,1,
13.15,64,19,1,
13.16,64,20,1,
13.17,64,20,1,
13.18,64,20,1,
13.19,64,20,1,
13.2,64,20,1,
13.21,64,20,1,
13.22,64,1,1,
